409,Graveyard 4.jpg,A cemetery with rows of crooked and fallen headstones and overgrown green grass.
72,Biking 1.jpg,A bicyclist wearing a pointed bike racing helmet and a blue and yellow biking one-piece spandex jumpsuit.
228,Destruction 2.jpg,A fire-damaged building with one section collapsed. An American flag hangs from the building. There are disaster relief vehicles with long cranes in front of the building.
486,Massage 1.jpg,"A man massaging the torso of a woman.  The woman's eyes are closed, her hands are under her right cheek and her hair is tied in a bun.  she is relaxed and has a smile on her face.  The man has white long sleeve shirts and his hands are wrinkled."
551,Nude man 19.jpg,A muscular shirtless man running in front of a body of water.  He has a pair of white goggles in his hand.
795,Statue 1.jpg,A statue of the Buddha in a garden.  A bowl of purple and white flowers rests on stones in front of him.  Two candles in ornamental holders are at his sides.  Green and red trees are growing behind him.
856,Volcano 1.jpg,A crater in some brown mountains from which white smoke is rising.
468,Lake 6.jpg,A picnic basket and some paper cups set against a tree trunk on the edge of a lake.
566,Nude woman 11.jpg,A young woman in a two-piece bathing suit lying on her back with her arms framing her face.
206,Dancing 8.jpg,A group of young girls wearing ethnic dresses holding hands and dancing.
411,Gun 1.jpg,A handgun lying on a surface with its muzzle pointing towards the viewer.
211,Depressed face 1.jpg,A face of a woman wearing glasses and looking down with a pensive look.
740,Shot 3.jpg,A hand holding a hypodermic syringe injecting something into a vein.
625,Pig 2.jpg,Two large black pigs asleep in a straw-covered sty.
437,Injury 1.jpg,The right foot of a woman exhibiting a long wound that is partially healed.
139,Cat 5.jpg,Two very young kittens lying on a towel and peering around them.
269,Dog 26.jpg,A mangy dog looking back with a grievous scab near its tail
775,Snow 3.jpg,Undulating shapes on a grey sand dune in the twilight.
629,Pigeon 4.jpg,A pigeon on a feeder eyeing two vegetables hanging in a mesh bag.
727,Shark 10.jpg,A shark with one blue eye visible cruising by with its mouth partially open.
299,Exercise 1.jpg,A man doing pushups on an athletic field with his head close to the grass.
100,Building 2.jpg,Ruined walls of a church against the backdrop of white clouds a blue sky.
699,Sad pose 3.jpg,A man sitting in an armchair with his hand covering his eyes.
304,Explosion 3.jpg,An armed helicopter flying in front of the flames of an explosion.
811,Sunset 2.jpg,The sun is low on the horizon painting the sky and clouds in vivid shades of red.
278,Dog 6.jpg,A little brown and tan puppy peering out of a polka dot cup resting on a grassy surface inside a fence.
366,Frustrated pose 5.jpg,A person sinking their head into their hands and looking down.
367,Frustrated pose 6.jpg,A woman with her eyes squeezed shut and wearing spectacles holding an object between her teeth while using her hands to lift up her long hair.
585,Nude woman 9.jpg,A woman in her bra and panties lying on her abdomen on a patterned sheet.
752,Skijump 2.jpg,An empty lighted ski run at twilight with spectators watching.
577,Nude woman 21.jpg,A woman on her abdomen propping herself up on her elbows and her lower legs pointing up clad in a revealing outfit with fishnet stockings and high heels.
80,Birthday 2.jpg,A boy sitting with his mother at a table with a birthday cake and presents.
422,Hang gliding 1.jpg,A hang glider taking off from the side of a mountain with a town on the ground below.
668,Rocks 1.jpg,Pebbles of various colors and shapes strewn across the sand.
463,Lake 17.jpg,A group of people enjoying a twilight outing a the edge of a lake with high rise buildings in the distant background.
834,Thunderstorm 8.jpg,A bolt of lightning against a blue sky and scattered clouds.
200,Dancing 2.jpg,A ballerina doing a pirouette with the raised leg extended straight out.
579,Nude woman 3.jpg,A naked woman lying on her back on a bed with one arm behind her head and the other hand near her upper thighs.
711,Scared face 3.jpg,A sinister looking face of a woman looking up with her brown eyes and clenched fists covering her nose and mouth.
896,Yoga 2.jpg,A man wearing only shorts doing a yoga pose on a sandy beach.
81,Birthday 3.jpg,"A table setting for a birthday party with glasses, plates and caps and sparkly things around a multi-level tray holding desserts."
201,Dancing 3.jpg,Boys participating in a ritual dance holding spears and dressed in tribal grass clothing in front of a traditional hut.
705,Sailing 2.jpg,A sailor in a harness hiking out of a sailboat on a reach.
123,Car race 1.jpg,A group of colorful race cars going around a curve on a race track
396,Goat 1.jpg,A long-haired goat sitting on the ground with its eyes closed and its head held up.
202,Dancing 4.jpg,A couple dancing the tango.  She wears an ankle length skirt with bright pink streamers.
85,Bored face 1.jpg,A man with a close up image of his face is wearing glasses and looking pensive.  He is wearing prescription glasses and has the reflection of a computer screen on his right lens.
686,Rugby 2.jpg,Men playing touch football on a grassy field.  There are trees with purple leaves and old buildings in the background.
568,Nude woman 13.jpg,A woman wearing a red bikini lying on sand.  She has three strands of pearls around her neck and blue eye shadow and mascara.  Her eyes ae closed and she has a relaxed expression.  Her bikini bra shows half of her full size breast.
565,Nude woman 10.jpg,A blond hair woman lying on the bed with her breasts as the focus.  She has pink bras with black tie and a pink underwear with black garter.
734,Shark 7.jpg,A white and blue shark under the surface of blue water with a pilot fish under it.
92,Bottle 1.jpg,"Three plastic  bottles of water with blue caps laid flat on a white surface, one in the center and the other two are at an angle."
809,Sunflower 1.jpg,"A field of sunflowers with a close up  of 5 flowers, in the background there are trees and mountains."
308,Father 1.jpg,A man asleep with a sleeping little baby lying on him just beside and below his right cheek.
249,Doctor 8.jpg,A surgeon and his helper operating on a patient.  The surgeon is wearing a camera supported by the headband.  Both men and is wearing surgical masks and white gloves.  There is a wall clock on the background and two lights on the ceiling.
602,Paperclips 3.jpg,A bunch of paper clips that have been interlaced together.
706,Sailing 3.jpg,A red sailboat on a lake in the evening sun with high rise buildings and a tower in the background. The sunlight reflects off the buildings on to the water.
395,Gazing 7.jpg,A man sitting cross-legged on a wall looking across the water towards a large city with high rise buildings in the background.
714,Scary face 1.jpg,A person with their eyes closed and mouth open in a scream.
391,Gazing 3.jpg,A young child gazing at something with his right hand in his mouth.
497,Miserable pose 4.jpg,A girl with her head tilted down in a sad way sitting on a bed with wet hair and a towel across her torso.
203,Dancing 5.jpg,"An old couple dancing, the woman is smiling, looks down  and has her head close to him.  The brim of the man's hat is coming over her hair, he is wearing a scarf and is looking forward."
125,Car race 3.jpg,A group of colorful race cars going around a curve in a single line on a race track.
118,Car accident 3.jpg,Pieces of glass from the right front side of a car shattered and flying in the air.
731,Shark 4.jpg,A view from below of a shark's underbelly with its mouth open exposing its teeth.
105,Camping 10.jpg,"A tent glowing from a light inside, pitched in a snow field with snow covered mountains in the background."
394,Gazing 6.jpg,A young girl sitting in front of dandelions and blowing one in her hands.  Some pieces are in the air and some left to blow.  She has long blond hair and wears a hat.
812,Sunset 3.jpg,Sunset with a red sky and a a few white clouds reflecting on a lake with dark trees in he background.
93,Boxing 1.jpg,A Marine Corps woman boxer landing a punch on an Army woman boxer's face.
757,Skydiving 3.jpg,Four skydivers free falling over a mountainous coastline.
519,Neutral face 1.jpg,A white-haired man with a white beard engaging with someone.
875,Wedding 10.jpg,A bride putting a wedding ring on the finger of the groom.  She is holding his hand with her other hand and is wearing a white bracelet.
676,Rollercoaster 2.jpg,People with their hands raised on two roller coasters that are about to descend.
451,Keyboard 3.jpg,A laptop with the keyboard keys lit and the screen showing an indistinct image.
110,Camping 7.jpg,Three youngs boys and an older by in a blue and white canoe.  The three young ones have an orange safety vest on.
333,Fireman 1.jpg,A deputy fire chief standing in front of a smouldering heap and pointing to something with his left hand.
106,Camping 2.jpg,A group of young students in a classroom on their knees with their hands folded.
266,Dog 23.jpg,A black and white dog sticking his muzzle out between the bars of an enclosure.
401,Grass 3.jpg,Tall green grass with drops of dew all over.
294,Excited face 3.jpg,"Two happy young boys smiling, one has blond hair and blue eyes, the other has brown hair and eyes."
115,Car 2.jpg,"Vintage Borgward car in blue and yellow color, rusty with a a Rio de Janeiro license plate.  The car has leaves on the hood and is parked in nature with trees in the background and leaves on the floor."
660,Rainbow 1.jpg,"A rainbow arch of green, yellow and orange over a blue calm ocean and the sky in the background."
285,Drink 1.jpg,A glass of red wine a quarter full on a blue table with the background out of focus.
636,Plane crash 1.jpg,A man standing on the wing of the dismantled carcass of an airplane.
114,Car 1.jpg,A red and black supercar with its front wheels turned to the right.
271,Dog 28.jpg,A dog lying on its back on a couch looking towards the viewer.
557,Nude man 3.jpg,A man wearing blue shorts with nude torso standing on a balcony.  He is wearing a cross neckless and holding both his hands over the metallic rail of the balcony.
402,Grass 4.jpg,A field of green tall grass.
717,School 2.jpg,School children smiling and waving at the camera.
899,Yoga 5.jpg,Silhouette of a person seated in a pose with hands folded above their head on a riverbank with the setting sun behind.
446,Jail 5.jpg,Two rows of barbed wire fencing surrounding a prisoner barracks.
604,Parachuting 1.jpg,A paraglider with the colorful chute deployed with a blue sky and scattered white clouds in the background.
155,Child labor 3.jpg,Young unhappy boys of limited resources holding the Morning Telepraph newspaper.
805,Street 3.jpg,"A two way road with mountains in the background, a double yellow line in the middle and white lines on each side.  The blue sky has some white clouds."
722,School 7.jpg,Two students hunched over a desk and working on a problem together while other students work in the background.
511,Mother 7.jpg,A mother in a white dress and hat holding up a baby at her face level and saying something to the baby.
688,Sad face 1.jpg,A sad baby crying with a tear running down the face.  He has big bue eyes and the mouth of the baby is half open.
464,Lake 2.jpg,A lake surrounded by green trees and mountains on one side with a clear blue sky and a few clouds above.
564,Nude woman 1.jpg,A woman with wet hair and nude torso in front of white tiles and a towel bar behind her.
718,School 3.jpg,Three back students in a class room writing on a big paper each with a male teacher looking over one of them. .The teacher has an etnic shirt on and they are all black.
895,Yoga 1.jpg,A woman in a reverse warrior pose. she looks strong and is searing black pants and a black top.  She is in nature.
108,Camping 4.jpg,A man and a boy playing a board game at a camping site on a tabletop supported by logs tied together.
878,Wedding 2.jpg,A bride wearing a white dress hold the groom's hand and a white bouquet of flowers in the other hand.
150,Cemetery 5.jpg,A woman weeping over the stone of a buried person in a cemetery  She is putting her hand on the stone and bending over.
638,Plane crash 3.jpg,The interior of a passenger aircraft in a semi-dismantled state.
569,Nude woman 14.jpg,The body of woman lying on a bed in her lingerie with black underpants and red and black bustier.
119,Car accident 4.jpg,A black car with its roof crushed in and extensive damage to the front and sides.
810,Sunset 1.jpg,Red sky with black ad white clouds and the sun setting in the background.
654,Rafting 2.jpg,Rafters tipping over while navigating a stretch of white water.
385,Garbage dump 7.jpg,Collection of glass recycled bottles and jars.
785,Soldiers 3.jpg,A soldier in combat uniform carrying a rifle walking with four young children dressed in bright clothes.
749,Sidewalk 6.jpg,Small white and blue stones in soil.
316,Fence 6.jpg,"A garden fence with a rose bush, a lawn and a house behind it."
814,Sunset 5.jpg,A vivid sunset casting red and orange shades on the clouds above with the sun going down behind the rocks and water.
583,Nude woman 7.jpg,Two women in bra tops with painted nails and heavy make up sitting next to each other.
154,Child labor 2.jpg,Young boys working in a factory
513,Mother 9.jpg,A woman sitting on a couch behind a baby in a baby seat balanced on a device.
467,Lake 5.jpg,A lone tree on the shore of a blue lake surrounded by low clouds and mountains.
470,Lake 8.jpg,A dock on an still and peacful alpine lake surrounded by coniferous trees.
495,Miserable pose 2.jpg,"A man holding his head down inside his crossed arms, sitting in front of a a  blue wall.  He is holding prayer beads."
426,Happy face 1.jpg,"A young boy smiling, he is in foreground and has white skin, blond hair and blue yes.  Another boy in the background is smiling but more pensive holding his chin in his hands.  He has brown hair and eyes and is wearing a blue and white shirt."
