id,image_title,caption,valence_mean
I676,Rollercoaster 2.jpg,a group of people standing on top of a bridge.,5.372549019607839
I451,KKK rally 1.jpg,a group of people standing next to each other on a snow covered field.,1.3431372549019598
I333,Fireman 1.jpg,a man in a hat and sunglasses holding a baseball bat.,3.09803921568627
I106,Camping 3.jpg,a group of people sitting around a table with food.,5.018518518518519
I266,Dog 16.jpg,a brown dog with a red hugging is sitting on a couch.,5.392156862745099
I201,Dancing 3.jpg,a group of people riding on the industrial of elephants.,4.88235294117647
I422,Hang gliding 1.jpg,a person holding an umbrella on a beach.,5.05555555555556
I565,Nude woman 2.jpg,a woman sitting on a bed holding a bottle.,4.62376237623762
I686,Rugby 2.jpg,a group of people on a field playing soccer.,5.35294117647059
I714,Scary face 1.jpg,a black and white photo of a dog wearing a tie.,1.77777777777778
I532,Nude couple 6.jpg,a man is laying on a bed with his hands in his technology.,5.2970297029703
I809,Sunflower 1.jpg,a close up of a vase with flowers in it.,5.87128712871287
I152,Cheerleader 2.jpg,a woman holding a glass of wine in her hand.,5.1980198019802
I401,Grass 3.jpg,a small brown and white bird standing in a field.,5.00980392156863
I294,Excited face 3.jpg,two young boys sitting on a bench in a park.,5.7592592592592595
I115,Car 2.jpg,an old truck is parked on the side of the road.,3.92079207920792
I660,Rainbow 1.jpg,a view of a body of water with a boat in the background.,6.231481481481481
I285,Drink 1.jpg,a glass of wine sitting on top of a table.,4.55882352941176
I636,Plane crash 1.jpg,a man standing on a beach holding a surfboard.,2.59803921568627
I114,Car 1.jpg,a red car is parked in a tall lot.,5.22549019607843
I271,Dog 21.jpg,a dog that is standing in the grass with a frisbee.,5.99019607843137
I402,Grass 4.jpg,a red and white fire hydrant in the middle of a field.,5.22549019607843
I717,School 2.jpg,a group of people standing next to each other.,5.83333333333333
I446,Jail 5.jpg,a train traveling through a lush green forest.,3.06862745098039
I604,Parachuting 1.jpg,a person is flying a kite in the sky.,5.127450980392161
I805,Street 3.jpg,a truck driving down a road next to a lush green field.,5.05882352941176
I722,School 7.jpg,a group of people standing around a table with a cake.,5.64705882352941
I511,Mother 7.jpg,a young boy wearing a hat and holding a teddy bear.,6.03960396039604
I688,Sad face 1.jpg,a young boy wearing a tie and a shirt.,2.6862745098039196
I464,Lake 10.jpg,a bench sitting on a beach next to a body of water.,6.14705882352941
I564,Nude woman 1.jpg,a man in a white shirt is brushing his teeth.,5.0
I108,Camping 6.jpg,a man standing in a kitchen preparing food.,3.8811881188118798
I878,Wedding 5.jpg,a woman holding a pair of scissors in her hands.,5.73529411764706
I150,Cemetery 5.jpg,a woman standing next to a red and white fire hydrant.,2.5098039215686296
I638,Plane crash 3.jpg,a room filled with lots of different types of luggage.,2.23529411764706
I119,Car accident 4.jpg,a car parked on the side of the road with a surfboard cellular to it.,2.02777777777778
I654,Rafting 2.jpg,a group of people on mountains in the water.,4.82352941176471
I385,Garbage dump 7.jpg,a refrigerator filled with lots of food and drinks.,2.73529411764706
I785,Soldiers 4.jpg,a group of people standing next to each other.,4.66666666666667
I749,Sidewalk 6.jpg,a bunch of stirring carrots sitting on top of a wooden table.,2.8333333333333304
I316,Fence 6.jpg,a pair of scissors sitting on top of a wooden bench.,4.31372549019608
I814,Sunset 5.jpg,a large body of water with a large body of water in the background.,5.87962962962963
I583,Nude woman 20.jpg,a woman in a really top holding a surfboard.,4.892156862745099
I154,Child labor 2.jpg,a black and white photo of a group of people in a curve.,2.82178217821782
I513,Mother 9.jpg,a little girl laying in a bed with a teddy bear.,5.981481481481481
I467,Lake 13.jpg,a boat in the middle of a silver with surfboards in the background.,6.16666666666667
I470,Lake 16.jpg,a view of a river with a bridge in the distance.,6.108910891089111
I495,Miserable pose 2.jpg,a woman is holding a cell phone to her ear.,2.7962962962963
I379,Garbage dump 1.jpg,a group of motorcycles parked on the side of a road.,2.19607843137255
I116,Car accident 1.jpg,a car is parked in front of a tall meter.,2.14705882352941
I687,Running away 1.jpg,a person walking down a street holding an umbrella.,4.578431372549019
I457,Lake 3.jpg,a boat in the water near a wooded area.,5.96296296296296
I694,Sad face 7.jpg,a young boy wearing a hat and a tie.,3.13861386138614
I438,Injury 2.jpg,a close up of a person holding a hot dog.,2.0925925925925903
I405,Grass 7.jpg,a yellow and black bird is standing in the grass.,4.892156862745099
I122,Car crash 3.jpg,a car parked on the side of a road next to a fire hydrant.,2.02941176470588
I191,Couple 9.jpg,a man and a woman are sitting at a table in front of a large building.,5.8148148148148096
I842,Timber 4.jpg,a close up of a bunch of carrots on a table.,4.303921568627451
I236,Destruction 3.jpg,a rusted out fire hydrant sitting in the middle of a forest.,1.89814814814815
I423,Hang gliding 2.jpg,a man is flying a kite in a field.,5.17647058823529
I155,Child labor 3.jpg,a group of men standing next to each other in a room.,4.088235294117649
I427,Happy face 2.jpg,a man in a suit and tie holding a beer.,5.19444444444444
I718,School 3.jpg,a group of people sitting around a table with food.,5.08910891089109
I895,Yoga 1.jpg,a woman in a blue shirt is playing frisbee.,5.5648148148148096
I899,Yoga 5.jpg,a parking clock tower with a sky background.,3.45098039215686
I701,Sad pose 5.jpg,a woman sitting on a beach holding a surfboard.,3.11764705882353
I863,Wall 5.jpg,a black and white photo of a person holding a baseball bat.,3.99009900990099
I569,Nude woman 6.jpg,a woman brushing her teeth with a tooth brush.,4.803921568627451
I810,Sunset 1.jpg,a view of a bite over a snowy landscape.,6.068627450980389
I209,Dead bodies 2.jpg,a black and white photo of a person sitting on a bench.,1.24752475247525
I487,Massage 2.jpg,a woman and a child sitting on a bed.,5.75490196078431
I135,Cat 6.jpg,a black and white cat wearing a tie.,4.7156862745098005
I498,Miserable pose 5.jpg,a man sitting on a couch holding a nintendo wii controller.,2.95098039215686
I317,Ferret 1.jpg,a white and brown cat laying on top of a cement ground.,2.8039215686274503
I339,Fireworks 6.jpg,a bunch of flowers that are in a vase.,6.107843137254901
I153,Child labor 1.jpg,a black and white photo of a group of children.,4.2592592592592595
I368,Frustrated pose 7.jpg,a woman is brushing her teeth in the bathroom.,2.6960784313725497
I803,Street 1.jpg,a man walking down a city street next to a parking building.,4.54901960784314
I773,Snow 1.jpg,a close up of a person on a beach with a frisbee.,4.627450980392161
I860,Wall 2.jpg,a black and white photo of a black and white photo of a man 's tie.,4.02941176470588
I700,Sad pose 4.jpg,a woman is sitting on a bed with a laptop.,2.84259259259259
I404,Grass 6.jpg,a large field with a field of grass and trees in the background.,5.15841584158416
I246,Doctor 5.jpg,a man sitting on a bed next to a pile of luggage.,3.68316831683168
I124,Car race 2.jpg,a group of cars that are parked in a lot.,4.36633663366337
I882,Wedding 9.jpg,a man cutting a piece of cake with a knife.,5.76470588235294
I540,Nude couple 14.jpg,a woman laying on her fingers on a bed.,4.84158415841584
I563,Nude man 23.jpg,a man in a white shirt and black tie.,3.98039215686275
I659,Railroad 1.jpg,a black and white photo of a train on a train track.,4.26470588235294
I241,Dock 1.jpg,a group of boats sitting on top of a sandy beach.,5.5643564356435595
I662,Research 1.jpg,a close up of a kite flying in the sky.,4.48514851485149
I567,Nude woman 4.jpg,a woman laying on top of a bed with a blanket.,3.87128712871287
I885,Wedding 12.jpg,a group of people sitting around a table eating food.,4.898148148148151
I163,Cliff diver 1.jpg,a person flying a kite on the beach.,4.83333333333333
I175,Cold 5.jpg,a yellow fire hydrant in the middle of a forest.,5.4907407407407405
I366,Frustrated pose 5.jpg,a man is taking a picture of himself brushing his teeth.,2.4607843137254903
I435,Horse racing 1.jpg,a man riding on the back of a brown horse.,4.2156862745098005
I440,Injury 4.jpg,a person holding a knife over a sandwich.,1.3921568627451
I556,Nude man 17.jpg,a man laying on a bed in a bedroom.,3.72277227722772
I794,Spider 2.jpg,a couple of birds standing on top of a dirt field.,2.90196078431373
I146,Cemetery 1.jpg,a couple of people standing next to each other on a bridge.,4.1078431372549
I817,Surgery 2.jpg,a group of people sitting at a table with laptops.,4.0
I517,Nature 2.jpg,a fire hydrant sitting in the middle of a forest.,5.66666666666667
I869,War 6.jpg,a close up of a person holding a motorcycle.,1.3921568627451
I242,Doctor 1.jpg,a woman in a white shirt is holding a cellphone.,4.66666666666667
I570,Nude woman 7.jpg,a woman holding a nintendo wii game controller.,5.178217821782179
I526,Neutral pose 3.jpg,a group of people walking down a sidewalk.,3.81188118811881
I655,Rafting 3.jpg,a group of people riding on top of mountains.,5.09803921568627
I293,Excited face 2.jpg,a woman is brushing her hair with a driveway sunlight.,5.82352941176471
I753,Skinhead 1.jpg,a group of people standing next to each other.,3.05555555555556
I140,Cat 11.jpg,a cat laying on top of a wooden table.,5.36633663366337
I612,Parasailing 4.jpg,a person is flying a kite in the sky.,5.30555555555556
I552,Nude man 13.jpg,a man in a blue shirt and tie standing in front of a wall.,4.2970297029703
I296,Excited face 5.jpg,a woman and a young girl standing next to each other.,5.6534653465346505
I392,Gazing 4.jpg,a man standing on a beach holding a surfboard.,4.49019607843137
I305,Explosion 4.jpg,a black and white photo of a black and white background.,2.5
I276,Dog 26.jpg,a large brown bear laying on top of a rock.,1.2962962962963
I886,Wedding ring 1.jpg,a vase filled with yellow flowers on top of a table.,5.75490196078431
I758,Skydiving 4.jpg,a group of people standing on top of a snow covered slope.,5.392156862745099
I862,Wall 4.jpg,a person holding a surf board in a body of water.,3.99009900990099
I240,Dirt 5.jpg,a baseball glove and a ball in the sand.,3.54455445544554
I341,Flood 1.jpg,a wooden bench sitting on top of a sandy beach.,2.36274509803922
I820,Surgery 5.jpg,a group of people standing around a table.,3.9901960784313704
I898,Yoga 4.jpg,a man standing on a beach holding a surfboard.,5.725490196078429
I535,Nude couple 9.jpg,a black and white photo of a woman sitting on a bench.,5.16666666666667
I524,Neutral pose 1.jpg,a man in a suit and tie standing in front of a body of water.,5.05882352941176
I479,Lightning 6.jpg,a flock of birds flying through a cloudy sky.,4.49019607843137
I489,Memorial 1.jpg,a row of park benches sitting on top of a grass covered field.,4.66666666666667
I342,Flood 2.jpg,a boat that is sitting in the water.,2.35643564356436
I606,Parachuting 3.jpg,a man flying through the air while riding a snowboard.,5.386138613861389
I870,War 7.jpg,a blue and white train engine and some people.,3.17821782178218
I846,Toilet 3.jpg,"a bathroom with a toilet , sink , and bathtub.",3.8333333333333304
I815,Sunset 6.jpg,a view of a beach with a large body of water in the background.,5.8148148148148096
I783,Soldiers 2.jpg,a group of people standing next to each other in front of a building.,4.00990099009901
I715,Scary face 2.jpg,a woman wearing a white shirt and black tie.,3.03960396039604
I667,Rock climbing 4.jpg,a man standing on top of a wooden bench.,4.2407407407407405
I632,Pinecone 1.jpg,a close up of a bunch of green bananas.,4.63725490196078
I259,Dog 9.jpg,a dog that is laying down on the ground.,4.127450980392161
I733,Shark 8.jpg,a small dog is standing on a surfboard.,4.06862745098039
I373,Galaxy 3.jpg,a yellow fire hydrant sitting on the side of a road.,5.450980392156861
I263,Dog 13.jpg,a dog sitting on a couch looking at the camera.,5.85294117647059
I644,Police 5.jpg,a group of men riding on the back of horses.,2.43137254901961
I492,Miserable face 1.jpg,a man wearing a hat and a hat.,3.5247524752475203
I522,Neutral face 4.jpg,a young girl wearing a red shirt and a tie.,3.89108910891089
I645,Pollution 1.jpg,a train traveling down train tracks next to a forest.,2.47524752475248
I830,Thunderstorm 6.jpg,a group of boats floating on top of a body of water.,4.5092592592592595
I608,Parade 1.jpg,a group of people standing next to each other.,5.648148148148151
I789,Soldiers 8.jpg,a man sitting on top of a snow covered slope.,2.5092592592592595
I790,Soldiers 9.jpg,a man standing next to a horse in a field.,3.4705882352941204
I354,Food 1.jpg,a white bowl filled with pasta and broccoli.,4.84313725490196
I267,Dog 17.jpg,a black and white dog laying on top of a grass covered field.,5.227722772277231
I595,Paper 1.jpg,a close up of a pair of shoes on a bed.,4.15841584158416
I415,Gun 5.jpg,a close up of a pair of scissors on a table.,2.92156862745098
I628,Pigeon 3.jpg,a small bird perched on top of a tree branch.,4.627450980392161
I871,War 8.jpg,a black and white photo of a boat in the water.,1.7156862745098
I572,Nude woman 9.jpg,a woman laying on top of a bed next to a white wall.,5.20588235294118
I169,Cockroach 4.jpg,a black and white dog sitting on top of a boat.,2.2843137254902004
I417,Gun 7.jpg,a close up of an air plane with a sky background.,2.8811881188118798
I212,Depressed face 2.jpg,a man in a suit and tie standing in front of a window.,3.82407407407407
I222,Dessert 5.jpg,a bunch of different types of doughnuts on a table.,5.534653465346531
I247,Doctor 6.jpg,a man in a suit and tie holding a cell phone.,4.38235294117647
I214,Depressed pose 2.jpg,a man holding a baseball bat in front of a fence.,3.4851485148514905
I861,Wall 3.jpg,a close up of a pair of scissors on a table.,4.05882352941176
I849,Tornado 2.jpg,a fire hydrant in the middle of a room.,3.51960784313725
I170,Coffee 1.jpg,a cup of wood and a doughnut on a table.,5.549019607843139
I252,Dog 2.jpg,a dog laying on the ground next to a frisbee.,5.9009900990099
I412,Gun 2.jpg,a man standing in a field holding a baseball bat.,2.74509803921569
I413,Gun 3.jpg,a close up of a person on a motorcycle.,2.9705882352941204
I424,Hang gliding 3.jpg,a man standing on top of a field flying a kite.,4.93137254901961
I571,Nude woman 8.jpg,a baby laying on a bed with a blanket.,5.372549019607839
I614,Path 1.jpg,a red fire hydrant sitting in the middle of a forest.,4.81372549019608
I617,Performance 1.jpg,a large display case filled with lots of different cakes.,5.57425742574257
I787,Soldiers 6.jpg,a group of baseball players standing next to each other.,4.09259259259259
I44,Bar 1.jpg,a display case filled with lots of bottles of wine.,4.90196078431373
I110,Camping 8.jpg,a group of people standing on top of a sandy beach.,3.55882352941176
I141,Cat 12.jpg,a cat laying on top of a couch next to a window.,5.1851851851851904
I151,Cheerleader 1.jpg,a woman in a pink dress holding a flower.,5.29411764705882
I158,Chipmunk 1.jpg,a brown bear sitting on top of a lush green field.,5.411764705882349
I159,Chipmunk 2.jpg,a lifted eating a piece of food in a bowl.,5.73529411764706
I176,Cold 6.jpg,a man riding skis down a snow covered slope.,4.96078431372549
I183,Couple 1.jpg,a man holding a nintendo wii game controller.,5.53921568627451
I249,Doctor 8.jpg,a group of people sitting around a table.,3.7326732673267298
I289,Eating 2.jpg,a woman holding a bunch of apples in her hands.,5.33333333333333
I369,Frustrated pose 8.jpg,a man holding a toothbrush in his mouth.,3.7407407407407405
I426,Happy face 1.jpg,a man and a woman posing for a picture.,5.47222222222222
I554,Nude man 15.jpg,a man and a woman standing next to each other.,3.86138613861386
I557,Nude man 18.jpg,a couple of men standing next to each other in a room.,3.53703703703704
I574,Nude woman 11.jpg,a woman sitting on the ground with a cell phone.,5.1851851851851904
I657,Rafting 5.jpg,a group of people riding on top of mountains.,5.18627450980392
