id,image_title,caption,valence_mean
I69,Bear 3.jpg,"A polar bear with snow on its muzzle, walking on snowy ground.",5.465346534653469
I23,Animal carcass 2.jpg,A large brown lizard eating the rotting flesh of a dead animal.,3.25490196078431
I751,Skijump 1.jpg,Four ski lifts on the side of a white snowy mountain. A parking lot is at the bottom of the mountain.,4.5
I21,Angry pose 2.jpg,"A black and white picture of a person with his hands on his head, grimacing.",2.80555555555556
I179,Collaboration 1.jpg,Six hands resting on each other. One of the wrists has a purple band around it. Another one has a white watch.,5.431372549019611
I181,Cotton swabs 2.jpg,Seven cotton swabs lying on a grey surface.,4.05882352941176
I218,Dessert 1.jpg,A two-layer square cake.  It has white icing with purple dots and large purple flowers on top.,5.33333333333333
I345,Flowers 10.jpg,"The feet of a man dressed in orange robes, walking on pink, red, and white flower petals.",5.950980392156861
I622,Picnic 3.jpg,A group of shirtless men sitting on wooden chairs and tables that have been placed in a stream.,4.546296296296299
I765,Sleepy pose 4.jpg,A man sleeping on a table next to a mostly empty black plastic food container and a white styrofoam drink cup.,3.96078431372549
I616,Penguins 2.jpg,An adult penguin stands upright with a baby penguin standing in front of it.  Other penguins on their bellies are in the background.,6.20792079207921
I131,Cat 10.jpg,A black and gray striped cat stretching itself.,5.4950495049505
I130,Cat 1.jpg,"A black and white cat with bright blue eyes, against a shadowy background.",5.42156862745098
I107,Camping 3.jpg,"Three men and two women dressed in medieval costumes sit on benches at a wooden table.  The table has a horn, a furred hat, and an apple on it.  A shield is nearby.",5.65686274509804
I147,Cemetery 2.jpg,"A large, nearly full moon shines down on a howling wolf in a graveyard.  Two crosses and a headstone are visible.  A flock of birds flies overhead.",3.99009900990099
I268,Dog 25.jpg,A dog with brown and black fur lies with his chin on the ground and looks up inquiringly. A green and black rope is tied to his collar.,6.196078431372549
I224,Dessert 7.jpg,A pumpkin pie with one slice cut out sits in a basket on a table.  The missing slice is on a nearby plate.  Canned pumpkin and whole pumpkins are behind it.,5.453703703703701
I277,Dog 5.jpg,"A brown and white puppy, resting its chin on a pile of toys.",5.32673267326733
I157,Children 1.jpg,A girl and a boy chasing each other for fun.,5.72277227722772
I408,Graveyard 3.jpg,"Eight cross-shaped grave markers, standing in a green field with the blue sea visible in the background.",3.57843137254902
I496,Miserable pose 3.jpg,A black and white image of a severely emaciated child lying on a bed with white sheets.,1.1078431372548998
I580,Nude woman 4.jpg,"A black and white photo of a naked woman, lying on her side turned away from the camera. One arm is covering her breasts and the other is covering her face.",5.12962962962963
I172,Cold 2.jpg,"An old-fashioned sled with curved wooden runners and red striped fabric on top, sitting in the snow.",4.732673267326731
I376,Galaxy 6.jpg,A crater-covered planet with an intense spot of light near its top.   Stars and shooting stars fill the space around it.,5.34313725490196
I5,Alcohol 2.jpg,Three shelves full of bottles of whiskey.,4.25
I393,Gazing 5.jpg,A silhouette of a man with hills behind him. The man is posing to make it look as if he has the setting sun in his hand.,5.44444444444444
I387,Gargoyle 1.jpg,A gargoyle in the form of a monster with pointy teeth and long nails.,3.90196078431373
I315,Fence 5.jpg,A chain-link fence with blue sky behind it.,3.7745098039215694
I7,Alcohol 4.jpg,Many clear long-stemmed glasses with green and red liquid in them on a brown counter in front of a mirror.,4.768518518518519
I64,Beach 6.jpg,"A man and woman lie side by side in a hammock suspended from two palm trees at the beach. Turquoise water, a sailboat, and hills are in the background.",6.05555555555556
I164,Cliff diver 2.jpg,A man leaps from a diving platform to begin a dive into the ocean below.,5.108910891089111
I523,Neutral face 5.jpg,A woman with shoulder-length brown hair and brown eyes looking straight into the camera.  Her hands are touching her neck.  A necklace of green beads is visible.,4.9803921568627505
I216,Depressed pose 4.jpg,Profile view of a man with stubble-length hair and beard.  His head is lowered and his eyes are closed.  The fingertips of his left hand are resting on his forehead.,3.25490196078431
I461,Lake 15.jpg,"A mirror-like lake reflects the sky, clouds, and trees above.  There is a patch of bright green grass on the shore.",6.09259259259259
I70,Bed 1.jpg,"A bed with the covers pulled back and rumpled sheets.  At its side is a nightstand with a clock, phone, and some papers.",4.01980198019802
I388,Gargoyle 2.jpg,A gargoyle in the form of a bewigged man with an open mouth sticks out at right angles from the wall of a cathedral.,3.26851851851852
I219,Dessert 2.jpg,An array of cupcakes decorated on top with the faces of different animals.,5.73529411764706
I2,Acorns 2.jpg,Three acorns are on a flat surface.  One acorn is missing its cap.  Two caps are to the left of the acorns.  The acorns and caps are casting long shadows on the surface.,4.5196078431372495
I6,Alcohol 3.jpg,"Three bottles of wine with red wrapping around their necks, against a dark background.",4.16666666666667
I17,Angry face 3.jpg,"A man with a shaved head.  His eyes are narrowed and his mouth is open, with the top row of teeth showing.  He is in front of a painting.",2.5
I512,Mother 8.jpg,"A smiling woman and baby girl, both dressed in pink.  The baby's dress has pink wings attached to it.",5.931372549019611
I801,Storage 2.jpg,"White, purple, red, green, blue, and orange shipping containers, stacked on top of each other.",4.00990099009901
I704,Sailing 1.jpg,Two women in life jackets are operating a small sailboat.  The boat is heeling sharply to the right and they are leaning to the left to balance it.,4.59405940594059
I329,Fire hydrant 1.jpg,A bright red fire hydrant surrounded by a steel bars.,4.196078431372549
I245,Doctor 4.jpg,A surgical team operating on a patient.  The surgeon is looking through a magnifying apparatus.  Five other doctors and nurses surround him.,3.81188118811881
I280,Dog 8.jpg,Three black and tan dogs lie side by side in a field of stubble.  All are staring at something to their left.  The dog in the middle has his tongue hanging out.,4.58333333333333
I835,Thunderstorm 9.jpg,A lightning storm with several streaks striking the ground.,3.94444444444444
I39,Baby 4.jpg,A man dressed in black shirts holding a new born baby.,6.101851851851849
I766,Smiling face 1.jpg,"Two young girls with blond hair and dressed in identical white lace shirts, half way facing us and smiling.  They have their right and left arms crossed, touching a wood beams.",5.638888888888889
I71,Bee 1.jpg,"A bee resting on the palm of a person's hand.  The bee has purple and brown wings with a yellow thorax, three legs on one side and two legs showing on the other side.",3.6481481481481497
I549,Nude man 17.jpg,"A bald muscular man only weary a blue underpants with ""Geordi"" letters written on the band.  He is staring straight and has tattoos on both arms and belly.  He is lying on a white towel with his legs spread apart.",3.54455445544554
I372,Galaxy 2.jpg,A close-up view of stars in a night sky with a large bright nebula in the center.,5.77227722772277
I588,Office supplies 3.jpg,The heads of sharpened drawing pencils arranged in a tight array.,4.2376237623762405
I244,Doctor 3.jpg,A dental professional with a mask and safety glasses holding a drill in a gloved hand.,4.35185185185185
I312,Fence 2.jpg,A wrought iron fence or gate with twisted bars interspersed with twisted bulb shapes.,4.21782178217822
I466,Lake 4.jpg,A pier on a lake surrounded by mountains with a sprinkling of snow on them.,6.37623762376238
I226,Destruction 1.jpg,"Helmeted construction workers standing on a damaged building in front of flags, under a threatening sky.",3.17647058823529
I730,Shark 3.jpg,An underwater view of a shark swimming with a second shark in the background.,3.59803921568627
I538,Nude couple 7.jpg,A man and a woman lying prone on top of each on a bed with their eyes closed.,5.06862745098039
I43,Baby 8.jpg,Two unclothed smiling little babies in colorful skull caps looking out from behind a blanket.,5.15686274509804
I780,Socks 1.jpg,A pair of blue and white ankle socks with the Converse logo partially visible.,4.203703703703701
I364,Frustrated pose 3.jpg,An old man with unkempt hair sinking his face into his left hand.,2.3518518518518503
I756,Skydiving 2.jpg,A team of parachutists with colored flares on their feet and their hands linked to make an intertwined circular formation over a coastline below.,5.33333333333333
I807,Street 5.jpg,An empty multi-lane road running past buildings and signage and utility poles.,4.049019607843141
I745,Sidewalk 2.jpg,A grasslike plant growing in the cracks between brick shaped paving stones.,4.56862745098039
I697,Sad pose 1.jpg,A girl covering her face with her hands while sitting in front of a laptop computer.,2.88235294117647
I88,Bored pose 3.jpg,A clothes vendor resting her head on the palm of one hand with a disgusted expression on her face.,3.08823529411765
I827,Thunderstorm 11.jpg,A line of threatening clouds moving towards a fishing boat on a bay.,3.96039603960396
I384,Garbage dump 6.jpg,Rusted tins and empty bottles strewn over an area.,1.96296296296296
I265,Dog 22.jpg,A brown dog lying down with its eyes open and resting its head next to its front paw.,3.43137254901961
I307,Explosion 6.jpg,A fiery explosion above a kitchen counter outdoors on a movie set.,2.2574257425742594
I483,Lion 3.jpg,A lion with eyes half closed lying with his chin on a big branch.  Green leaves are in the background.,4.94444444444444
I484,Lion 4.jpg,A lion lying on its side with its eyes closed against an enclosure wall.,4.627450980392161
I737,Shooting 1.jpg,A woman in brown with a military-style belt firing a rifle.,3.34313725490196
I819,Surgery 4.jpg,An operating room with a patient lying covered on a table with a surgeon operating and nurses assisting.,3.4851485148514905
I167,Cockroach 2.jpg,A brown cockroach with spiky legs on a flat surface,2.26470588235294
I374,Galaxy 4.jpg,Streams of colorful plasma in an alien world with a circular object in the foreground and another visible in the background.,5.431372549019611
I447,KKK rally 1.jpg,Meeting of a group of Ku Klux Klan members wearing their robes and hoods.,4.16666666666667
I34,BDSM 3.jpg,"Two women dressed in leather, one with bright red hair, the other black, sitting on the backs of kneeling men. The red-haired woman sits on a man in full blue leather bondage attire, with his hands chained behind his back. The other woman sits on a man dressed in black leather bondage attire with his hands tied in front of him.",5.84158415841584
I326,Fire 7.jpg,A car engulfed in flames with thick black smoke rising from it.,1.47058823529412
I770,Snake 4.jpg,A brown snaked coiled around a green snake on top of rocks and leaves.,2.37254901960784
I518,Neonazi 1.jpg,"A man with a shaved head holding a black flag with white lettering, standing next to a woman holding a white sign with black lettering.",2.03921568627451
I134,Cat 13.jpg,A beige and white cat with its eyes closed.,6.2156862745098
I648,Present 2.jpg,A purple box with a light purple ribbon tied in a bow around it. In the background there are more boxes of different colors with ribbons tied around them.,5.49019607843137
I255,Dog 13.jpg,"A brown and white dog, with its mouth open and teeth showing. The brown part of the dog covers only one eye.",5.9405940594059405
I509,Mother 5.jpg,A brown haired woman wearing a red turtleneck sweater and black jacket holding a blonde baby wearing a grey tube knit sweater.,5.9351851851851904
I658,Rafting 6.jpg,A group of people wearing red life jackets and blue and yellow helmets. They are white water rafting in a grey inflatable boat using red paddles.,4.9907407407407405
I696,Sad face 9.jpg,A crying boy with his mouth open wearing a green and beige fleece hoodie.,2.31481481481481
I362,Frustrated pose 1.jpg,A dirty and damaged photograph of a woman with messy hair holding her head in her hands.,2.35294117647059
I230,Destruction 4.jpg,"Metal sheeting, wood, and debris lying on the ground in front of a small house.",2.00990099009901
I626,Pigeon 1.jpg,A grey pigeon with red feet standing on green grass.,4.55882352941176
I142,Cat 8.jpg,A black cat's face with yellow eyes and white whiskers.,5.45544554455446
I450,Keyboard 2.jpg,A grey laptop keyboard with a blue L-shaped enter key.,4.02970297029703
I843,Toast 1.jpg,A group of people holding up cocktail glasses with a brown liquid inside. One of the cocktail glasses also has ice and a black straw.,4.8019801980198
I282,Dog attack 1.jpg,A man wearing a camouflage U.S. air force uniform holding the leash of a dog which is biting an object in the foreground.,2.8518518518518503
I187,Couple 5.jpg,A grey and white monkey kneeling on the ground as it grooms another monkey which is lying on the ground in front of it.,4.9907407407407405
I48,Bar 2.jpg,"An ornately decorated lounge with blue leather chairs, turquoise track lighting, and gold counters and pillars. There are televisions with wording on them all around the room.",5.14851485148515
I138,Cat 4.jpg,The face of a ginger cat lying sideways on the floor with its eyes closed.,5.33333333333333
I409,Graveyard 4.jpg,A cemetery with rows of crooked and fallen headstones and overgrown green grass.,3.21296296296296
I72,Biking 1.jpg,A bicyclist wearing a pointed bike racing helmet and a blue and yellow biking one-piece spandex jumpsuit.,5.08823529411765
I228,Destruction 2.jpg,A fire-damaged building with one section collapsed. An American flag hangs from the building. There are disaster relief vehicles with long cranes in front of the building.,2.14851485148515
I486,Massage 1.jpg,"A man massaging the torso of a woman.  The woman's eyes are closed, her hands are under her right cheek and her hair is tied in a bun.  she is relaxed and has a smile on her face.  The man has white long sleeve shirts and his hands are wrinkled.",5.705882352941179
I551,Nude man 19.jpg,A muscular shirtless man running in front of a body of water.  He has a pair of white goggles in his hand.,4.66336633663366
I795,Statue 1.jpg,A statue of the Buddha in a garden.  A bowl of purple and white flowers rests on stones in front of him.  Two candles in ornamental holders are at his sides.  Green and red trees are growing behind him.,5.33333333333333
I856,Volcano 1.jpg,A crater in some brown mountains from which white smoke is rising.,3.75247524752475
I468,Lake 6.jpg,A picnic basket and some paper cups set against a tree trunk on the edge of a lake.,6.31372549019608
I566,Nude woman 11.jpg,A young woman in a two-piece bathing suit lying on her back with her arms framing her face.,4.61764705882353
I206,Dancing 8.jpg,A group of young girls wearing ethnic dresses holding hands and dancing.,5.31372549019608
I411,Gun 1.jpg,A handgun lying on a surface with its muzzle pointing towards the viewer.,2.7326732673267298
I211,Depressed face 1.jpg,A face of a woman wearing glasses and looking down with a pensive look.,3.76470588235294
I740,Shot 3.jpg,A hand holding a hypodermic syringe injecting something into a vein.,1.9166666666666698
I625,Pig 2.jpg,Two large black pigs asleep in a straw-covered sty.,4.69444444444444
I437,Injury 1.jpg,The right foot of a woman exhibiting a long wound that is partially healed.,1.97058823529412
I139,Cat 5.jpg,Two very young kittens lying on a towel and peering around them.,5.450980392156861
I269,Dog 26.jpg,A mangy dog looking back with a grievous scab near its tail,5.9405940594059405
I775,Snow 3.jpg,Undulating shapes on a grey sand dune in the twilight.,4.5648148148148096
I629,Pigeon 4.jpg,A pigeon on a feeder eyeing two vegetables hanging in a mesh bag.,5.11881188118812
I727,Shark 10.jpg,A shark with one blue eye visible cruising by with its mouth partially open.,3.65686274509804
I299,Exercise 1.jpg,A man doing pushups on an athletic field with his head close to the grass.,4.70588235294118
I100,Building 2.jpg,Ruined walls of a church against the backdrop of white clouds a blue sky.,4.796296296296299
I699,Sad pose 3.jpg,A man sitting in an armchair with his hand covering his eyes.,2.8703703703703702
I304,Explosion 3.jpg,An armed helicopter flying in front of the flames of an explosion.,2.6481481481481497
I278,Dog 6.jpg,A little brown and tan puppy peering out of a polka dot cup resting on a grassy surface inside a fence.,5.59259259259259
I777,Snow 5.jpg,A mound of white snow crystals with more out of focus ones in the background.,4.82352941176471
I585,Nude woman 9.jpg,A woman in her bra and panties lying on her abdomen on a patterned sheet.,4.75
I79,Birthday 1.jpg,Six birthday candles lit and set on cupcakes. All cupcakes are chocolate colored and have blue frosting with white imitation pearls on them.,5.7843137254902
I162,Clean 1.jpg,"Purple lavender soap, cream, lotion, and bath foam, in front of some sprigs of  fresh lavender.",5.046296296296299
I367,Frustrated pose 6.jpg,"A woman with her eyes squeezed shut and wearing glasses, holding an object between her teeth while lifting up her long hair with her hands.",4.68316831683168
I811,Sunset 2.jpg,"The sun is low on the horizon, painting the sky and clouds in vivid shades of red.",6.00980392156863
I752,Skijump 2.jpg,An empty lighted ski run at twilight with spectators watching.,4.86138613861386
I577,Nude woman 21.jpg,A woman on her abdomen propping herself up on her elbows and her lower legs pointing up clad in a revealing outfit with fishnet stockings and high heels.,5.08823529411765
I80,Birthday 2.jpg,A boy sitting with his mother at a table with a birthday cake and presents.,5.32673267326733
I668,Rocks 1.jpg,Pebbles of various colors and shapes strewn across the sand.,4.67647058823529
I463,Lake 17.jpg,A group of people enjoying a twilight outing a the edge of a lake with high rise buildings in the distant background.,6.411764705882349
I834,Thunderstorm 8.jpg,A bolt of lightning against a blue sky and scattered clouds.,4.36633663366337
I200,Dancing 2.jpg,A ballerina doing a pirouette with the raised leg extended straight out.,5.2156862745098005
I579,Nude woman 3.jpg,A naked woman lying on her back on a bed with one arm behind her head and the other hand near her upper thighs.,4.69444444444444
I711,Scared face 3.jpg,A sinister looking face of a woman looking up with her brown eyes and clenched fists covering her nose and mouth.,3.0462962962963
I896,Yoga 2.jpg,A man wearing only shorts doing a yoga pose on a sandy beach.,3.09259259259259
I81,Birthday 3.jpg,"A table setting for a birthday party with glasses, plates and caps and sparkly things around a multi-level tray holding desserts.",5.568627450980389
I705,Sailing 2.jpg,A sailor in a harness hiking out of a sailboat on a reach.,5.303921568627451
I123,Car race 1.jpg,A group of colorful race cars going around a curve on a race track,4.38888888888889
I396,Goat 1.jpg,A long-haired goat sitting on the ground with its eyes closed and its head held up.,5.33333333333333
I202,Dancing 4.jpg,A couple dancing the tango.  She wears an ankle length skirt with bright pink streamers.,5.53921568627451
I85,Bored face 1.jpg,A man with a close up image of his face is wearing glasses and looking pensive.  He is wearing prescription glasses and has the reflection of a computer screen on his right lens.,3.6481481481481497
I568,Nude woman 13.jpg,A woman wearing a red bikini lying on sand.  She has three strands of pearls around her neck and blue eye shadow and mascara.  Her eyes ae closed and she has a relaxed expression.  Her bikini bra shows half of her full size breast.,5.35294117647059
I734,Shark 7.jpg,A white and blue shark under the surface of blue water with a pilot fish under it.,3.88235294117647
I92,Bottle 1.jpg,"Three plastic  bottles of water with blue caps laid flat on a white surface, one in the center and the other two are at an angle.",4.17647058823529
I308,Father 1.jpg,A man asleep with a sleeping little baby lying on him just beside and below his right cheek.,6.029702970297031
I602,Paperclips 3.jpg,A bunch of paper clips that have been interlaced together.,4.049019607843141
I706,Sailing 3.jpg,A red sailboat on a lake in the evening sun with high rise buildings and a tower in the background. The sunlight reflects off the buildings on to the water.,5.450980392156861
I395,Gazing 7.jpg,A man sitting cross-legged on a wall looking across the water towards a large city with high rise buildings in the background.,4.9803921568627505
I391,Gazing 3.jpg,A young child gazing at something with his right hand in his mouth.,5.425925925925929
I497,Miserable pose 4.jpg,A girl with her head tilted down in a sad way sitting on a bed with wet hair and a towel across her torso.,2.5833333333333304
I203,Dancing 5.jpg,"An old couple dancing, the woman is smiling, looks down  and has her head close to him.  The brim of the man's hat is coming over her hair, he is wearing a scarf and is looking forward.",5.696078431372549
I125,Car race 3.jpg,A group of colorful race cars going around a curve in a single line on a race track.,4.3960396039604
I118,Car accident 3.jpg,Pieces of glass from the right front side of a car shattered and flying in the air.,2.67647058823529
I731,Shark 4.jpg,A view from below of a shark's underbelly with its mouth open exposing its teeth.,3.8981481481481497
I105,Camping 10.jpg,"A tent glowing from a light inside, pitched in a snow field with snow covered mountains in the background.",4.96039603960396
I394,Gazing 6.jpg,A young girl sitting in front of dandelions and blowing one in her hands.  Some pieces are in the air and some left to blow.  She has long blond hair and wears a hat.,5.84313725490196
I812,Sunset 3.jpg,Sunset with a red sky and a a few white clouds reflecting on a lake with dark trees in he background.,6.12037037037037
I93,Boxing 1.jpg,A Marine Corps woman boxer landing a punch on an Army woman boxer's face.,3.73529411764706
I757,Skydiving 3.jpg,Four skydivers free falling over a mountainous coastline.,5.07920792079208
I519,Neutral face 1.jpg,A white-haired man with a white beard engaging with someone.,3.96078431372549
I875,Wedding 10.jpg,A bride putting a wedding ring on the finger of the groom.  She is holding his hand with her other hand and is wearing a white bracelet.,5.7843137254902
I676,Rollercoaster 2.jpg,People with their hands raised on two roller coasters that are about to descend.,5.372549019607839
I451,Keyboard 3.jpg,A laptop with the keyboard keys lit and the screen showing an indistinct image.,1.3431372549019598
I333,Fireman 1.jpg,A deputy fire chief standing in front of a smouldering heap and pointing to something with his left hand.,3.09803921568627
I106,Camping 2.jpg,A group of young students in a classroom on their knees with their hands folded.,5.018518518518519
I266,Dog 23.jpg,A black and white dog sticking his muzzle out between the bars of an enclosure.,5.392156862745099
I201,Dancing 3.jpg,Boys participating in a ritual dance holding spears and dressed in tribal grass clothing in front of a hut.,4.88235294117647
I422,Hang gliding 1.jpg,A hang glider taking off from the side of a mountain with a town below.,5.05555555555556
I565,Nude woman 10.jpg,A blond hair woman lying on the bed with her breasts as the focus.  She has a pink bra with black tie and a pink underwear with black garter.,4.62376237623762
I686,Rugby 2.jpg,Men playing rugby on a grassy field.  There are trees with purple leaves and old buildings in the background.,5.35294117647059
I714,Scary face 1.jpg,A person with his eyes closed and mouth open in a scream.,1.77777777777778
I532,Nude couple 14.jpg,"A nude man and a woman performing oral sex on a bed with white sheets and pillows. The woman is kneeling on him, licking his penis with her butt in front of his face.  The man  has his legs spread wide and has his right hand on the woman's right leg and butt.  The both have tattoos.",5.2970297029703
I809,Sunflower 1.jpg,A field of sunflowers with a closeup  of five flowers. In the background there are trees and mountains.,5.87128712871287
I152,Cheerleader 2.jpg,A cheerleader with pompoms with her head tilted to one side.,5.1980198019802
I401,Grass 3.jpg,Tall green grass with drops of dew all over.,5.00980392156863
I294,Excited face 3.jpg,"Two happy young boys smiling, one has blond hair and blue eyes, the other has brown hair and eyes.",5.7592592592592595
I115,Car 2.jpg,"Vintage Borgward car in blue and yellow color, rusty with a a Rio de Janeiro license plate.  The car has leaves on the hood and is parked in nature with trees in the background and leaves on the floor.",3.92079207920792
I660,Rainbow 1.jpg,"A rainbow arch of green, yellow and orange over a blue calm ocean and the sky in the background.",6.231481481481481
I285,Drink 1.jpg,A glass of red wine a quarter full on a blue table with the background out of focus.,4.55882352941176
I636,Plane crash 1.jpg,A man standing on the wing of the dismantled carcass of an airplane.,2.59803921568627
I114,Car 1.jpg,A red and black supercar with its front wheels turned to the right.,5.22549019607843
I271,Dog 28.jpg,A dog lying on its back on a couch looking towards the viewer.,5.99019607843137
I402,Grass 4.jpg,A field of green tall grass.,5.22549019607843
I717,School 2.jpg,School children smiling and waving at the camera.,5.83333333333333
I446,Jail 5.jpg,Two rows of barbed wire fencing surrounding a prisoner barracks.,3.06862745098039
I604,Parachuting 1.jpg,A paraglider with the colorful chute deployed with a blue sky and scattered white clouds in the background.,5.127450980392161
I805,Street 3.jpg,"A two way road with mountains in the background, a double yellow line in the middle and white lines on each side.  The blue sky has some white clouds.",5.05882352941176
I722,School 7.jpg,Two students hunched over a desk and working on a problem together while other students work in the background.,5.64705882352941
I511,Mother 7.jpg,A mother in a white dress and hat holding up a baby at her face level and saying something to the baby.,6.03960396039604
I688,Sad face 1.jpg,A sad baby crying with a tear running down the face.  He has big bue eyes and the mouth of the baby is half open.,2.6862745098039196
I464,Lake 2.jpg,A lake surrounded by green trees and mountains on one side with a clear blue sky and a few clouds above.,6.14705882352941
I564,Nude woman 1.jpg,A woman with wet hair and nude torso in front of white tiles and a towel bar behind her.,5.0
I108,Camping 4.jpg,A man and a boy playing a board game at a camping site on a tabletop supported by logs tied together.,3.8811881188118798
I878,Wedding 2.jpg,A bride wearing a white dress hold the groom's hand and a white bouquet of flowers in the other hand.,5.73529411764706
I150,Cemetery 5.jpg,A woman weeping over the stone of a buried person in a cemetery  She is putting her hand on the stone and bending over.,2.5098039215686296
I638,Plane crash 3.jpg,The interior of a passenger aircraft in a semi-dismantled state.,2.23529411764706
I119,Car accident 4.jpg,A black car with its roof crushed in and extensive damage to the front and sides.,2.02777777777778
I654,Rafting 2.jpg,Rafters tipping over while navigating a stretch of white water.,4.82352941176471
I385,Garbage dump 7.jpg,Collection of glass recycled bottles and jars.,2.73529411764706
I785,Soldiers 3.jpg,A soldier in combat uniform carrying a rifle walking with four young children dressed in bright clothes.,4.66666666666667
I749,Sidewalk 6.jpg,Small white and blue stones in soil.,2.8333333333333304
I316,Fence 6.jpg,"A garden fence with a rose bush, a lawn and a house behind it.",4.31372549019608
I814,Sunset 5.jpg,A vivid sunset casting red and orange shades on the clouds above with the sun going down behind the rocks and water.,5.87962962962963
I583,Nude woman 7.jpg,Two women in bra tops with painted nails and heavy make up sitting next to each other.,4.892156862745099
I154,Child labor 2.jpg,Young boys working in a factory,2.82178217821782
I513,Mother 9.jpg,A woman sitting on a couch behind a baby in a baby seat balanced on a device.,5.981481481481481
I467,Lake 5.jpg,A lone tree on the shore of a blue lake surrounded by low clouds and mountains.,6.16666666666667
I470,Lake 8.jpg,A dock on an still and peacful alpine lake surrounded by coniferous trees.,6.108910891089111
I495,Miserable pose 2.jpg,"A man holding his head down inside his crossed arms, sitting in front of a a  blue wall.  He is holding prayer beads.",2.7962962962963
I379,Garbage dump 1.jpg,A large scrap metal pile containing cars and appliance parts.,2.19607843137255
I116,Car accident 1.jpg,A blue car with its hood smashed on the side of a road with people looking at it.,2.14705882352941
I687,Running away 1.jpg,A man running past some walkers under the trees with the sun casting an eerie red glow.,4.578431372549019
I457,Lake 11.jpg,A rock pool by a lake surrounded by snow-capped mountains and coniferous trees.,5.96296296296296
I694,Sad face 7.jpg,A little boy wearing a red jacket and a knitted hat with his mouth open.,3.13861386138614
I438,Injury 2.jpg,The back of an old person's hand with a scab that is bleeding around the edges.,2.0925925925925903
I405,Grass 7.jpg,Close up of tall green grass with the background depicting more grass out of focus.,4.892156862745099
I122,Car crash 3.jpg,Two cars that have collided at an intersection and have leaked oil all over the road.,2.02941176470588
I191,Couple 9.jpg,"A man and a woman with their arms around each other, facing a large house and sitting on a wooden bench.  They are facing a big house with a garden.  The woman is holding a bouquet of red flowers.",5.8148148148148096
I842,Timber 4.jpg,A large stack of cut firewood piled high.,4.303921568627451
I236,Dirt 1.jpg,A parched piece of earth with cracks running in every direction.,1.89814814814815
I423,Hang gliding 2.jpg,Two men helping to launch a hang glider on a sandy beach.,5.17647058823529
I155,Child labor 3.jpg,A group of paper boys holding up copies of their newspapers.,4.088235294117649
I427,Happy face 2.jpg,"A young man smiling. He is wearing black glasses, is white, has short hair, and is wearing a gray T-shirt.",5.19444444444444
I718,School 3.jpg,Three black students in a class room writing on a big paper each with a male teacher looking over one of them. .The teacher has an ethnic shirt on.,5.08910891089109
I895,Yoga 1.jpg,A woman in a reverse warrior pose. she looks strong and is wearing black pants and a black top.  She is outdoors.,5.5648148148148096
I899,Yoga 5.jpg,Silhouette of a person seated with hands pressed together above his head on a riverbank with the setting sun behind.,3.45098039215686
I701,Sad pose 5.jpg,A man sitting on the ground hugging his knees and bending his head down with his eyes closed.,3.11764705882353
I863,Wall 5.jpg,Square section of a white cement plaster wall with rough irregular texture.,3.99009900990099
I569,Nude woman 14.jpg,A woman lying on a bed in her lingerie with black underpants and red and black bustier.,4.803921568627451
I810,Sunset 1.jpg,Red sky with black and white clouds and the sun setting in the background.,6.068627450980389
I209,Dead bodies 2.jpg,The dead body of a youngster lying on the ground amongst other dead bodies.,1.24752475247525
I487,Massage 2.jpg,A woman lying prone with her face turned to her left enjoying a massage by a masseur.  There are curtains in the windows and water and mountains can be seen through the window.,5.75490196078431
I135,Cat 14.jpg,Two cats sitting next to each other with their eyes almost completely shut.,4.7156862745098005
I498,Miserable pose 5.jpg,A boy sitting on a couch with his head sunk into his arms which are crossed over the tops of his drawn-up knees.,2.95098039215686
I317,Ferret 1.jpg,A brown weasel baring its fearsome teeth in a snarl.,2.8039215686274503
I339,Fireworks 6.jpg,Red and yellow starburst fireworks exploding in a night sky.,6.107843137254901
I153,Child labor 1.jpg,"A group of male workers, mostly children in a factory.",4.2592592592592595
I368,Frustrated pose 7.jpg,A man holding his head in his head in despair.,2.6960784313725497
I803,Street 1.jpg,A street lined with stone buildings with cars parked on one side and some people on the sidewalk.,4.54901960784314
I773,Snow 1.jpg,A white powdery substance forming undulating shapes and depressions.,4.627450980392161
I860,Wall 2.jpg,A detail of an almond-colored wall showing the rough finish.,4.02941176470588
I700,Sad pose 4.jpg,A man with his head covered in a black cape sitting against a wall with his knees drawn up and his arms resting on his knees.  He has beads around his wrists and fingers.,2.84259259259259
I404,Grass 6.jpg,A green field on a gentle slope set against a bright blue sky with not a single cloud,5.15841584158416
I246,Doctor 5.jpg,"A doctor in a surgical mask, cap, gown and gloves.",3.68316831683168
I124,Car race 2.jpg,Colorful race cars going around a turn on a race track,4.36633663366337
I882,Wedding 6.jpg,A man wearing a suit and a woman wearing a gown and carrying a bouquet pose behind a blue car that is adorned with flowers and bows.  They are at an elevated point with a lake and town visible in the background.,5.76470588235294
I540,Nude couple 9.jpg,"Young couple kissing each other mouth to mouth, sitting on a bench.  The man has his arms around the woman's neck and the woman has her legs crossed on the man's legs.  They have their eyes closed.",4.84158415841584
I563,Nude man 9.jpg,"A shirtless man standing with his left hand on his head, deep in contemplation.",3.98039215686275
I659,Railroad 1.jpg,Train track with a station on the left and an old building on the right.  The whole scene is empty of people or trains. The track veers to the right and disappears in the light.,4.26470588235294
